file,status,examples,failures,error_kind,duration_ms
vendor/ruby/spec/core/io/pwrite_spec.rb,nonzero_failures,9,4,nonzero_failures,2
vendor/ruby/spec/core/io/read_nonblock_spec.rb,nonzero_failures,18,6,nonzero_failures,3
vendor/ruby/spec/core/io/read_spec.rb,nonzero_failures,111,16,nonzero_failures,3
vendor/ruby/spec/core/io/readbyte_spec.rb,nonzero_failures,2,1,nonzero_failures,2
vendor/ruby/spec/core/io/readchar_spec.rb,nonzero_failures,14,3,nonzero_failures,3
vendor/ruby/spec/core/io/readline_spec.rb,nonzero_failures,12,5,nonzero_failures,2
vendor/ruby/spec/core/io/readlines_spec.rb,nonzero_failures,61,19,nonzero_failures,3
vendor/ruby/spec/core/io/readpartial_spec.rb,nonzero_failures,14,7,nonzero_failures,4
vendor/ruby/spec/core/io/reopen_spec.rb,nonzero_failures,28,6,nonzero_failures,2
vendor/ruby/spec/core/io/rewind_spec.rb,nonzero_failures,6,1,nonzero_failures,2
vendor/ruby/spec/core/io/seek_spec.rb,nonzero_failures,11,4,nonzero_failures,2
vendor/ruby/spec/core/io/select_spec.rb,nonzero_failures,17,10,nonzero_failures,3
vendor/ruby/spec/core/io/set_encoding_by_bom_spec.rb,nonzero_failures,16,3,nonzero_failures,3
vendor/ruby/spec/core/io/set_encoding_spec.rb,nonzero_failures,38,2,nonzero_failures,3
vendor/ruby/spec/core/io/stat_spec.rb,nonzero_failures,3,1,nonzero_failures,3
vendor/ruby/spec/core/io/sync_spec.rb,nonzero_failures,8,2,nonzero_failures,3
vendor/ruby/spec/core/io/sysopen_spec.rb,nonzero_failures,6,2,nonzero_failures,2
vendor/ruby/spec/core/io/sysread_spec.rb,nonzero_failures,17,4,nonzero_failures,3
vendor/ruby/spec/core/io/sysseek_spec.rb,nonzero_failures,10,5,nonzero_failures,2
vendor/ruby/spec/core/io/syswrite_spec.rb,nonzero_failures,18,3,nonzero_failures,6
vendor/ruby/spec/core/io/tell_spec.rb,nonzero_failures,3,1,nonzero_failures,3
vendor/ruby/spec/core/io/to_i_spec.rb,nonzero_failures,2,1,nonzero_failures,2
vendor/ruby/spec/core/io/to_io_spec.rb,pass,2,0,,3
vendor/ruby/spec/core/io/try_convert_spec.rb,nonzero_failures,7,1,nonzero_failures,3
vendor/ruby/spec/core/io/tty_spec.rb,nonzero_failures,3,1,nonzero_failures,3
vendor/ruby/spec/core/io/ungetbyte_spec.rb,nonzero_failures,6,2,nonzero_failures,3
vendor/ruby/spec/core/io/ungetc_spec.rb,nonzero_failures,14,4,nonzero_failures,3
vendor/ruby/spec/core/io/write_nonblock_spec.rb,nonzero_failures,18,5,nonzero_failures,3
vendor/ruby/spec/core/io/write_spec.rb,nonzero_failures,50,11,nonzero_failures,3
